icao24,callsign,lat,lon,altitude,timestamp
451e27,BCS5202,49.942,10.0278,10043.16,1567561540
451e27,BCS5202,49.9336,10.0916,10043.16,1567561560
451e27,BCS5202,49.9249,10.1563,10043.16,1567561580
451e27,BCS5202,49.9162,10.2221,10043.16,1567561600
451e27,BCS5202,49.9076,10.2861,10043.16,1567561620
451e27,BCS5202,49.8989,10.3506,10043.16,1567561640
451e27,BCS5202,49.8901,10.4152,10043.16,1567561660
451e27,BCS5202,49.8817,10.4778,10043.16,1567561680
451e27,BCS5202,49.8729,10.5426,10043.16,1567561700
451e27,BCS5202,49.864,10.6073,10043.16,1567561720
470d48,BCS391,50.8571,7.1626,373.38,1567561440
470d48,BCS391,50.8434,7.1811,685.8,1567561460
470d48,BCS391,50.8318,7.1975,922.02,1567561480
470d48,BCS391,50.82,7.2144,1150.62,1567561500
470d48,BCS391,50.812,7.2378,1280.16,1567561520
470d48,BCS391,50.8095,7.2706,1394.46,1567561540
470d48,BCS391,50.8072,7.3062,1607.82,1567561560
470d48,BCS391,50.8045,7.344,1775.46,1567561580
470d48,BCS391,50.8016,7.3836,2026.92,1567561600
470d48,BCS391,50.7984,7.4242,2362.2,1567561620
470d48,BCS391,50.7947,7.4656,2689.86,1567561640
470d48,BCS391,50.7831,7.5011,2979.42,1567561660
470d48,BCS391,50.7597,7.5193,3261.36,1567561680
470d48,BCS391,50.7344,7.5334,3444.24,1567561700
470d48,BCS391,50.7072,7.5502,3665.22,1567561720
344649,BCS372,52.8351,-1.3086,,1567559800
344649,BCS372,52.8353,-1.2995,,1567559860
344649,BCS372,52.8355,-1.296,,1567559880
344649,BCS372,52.8355,-1.2933,,1567559900
344649,BCS372,52.8357,-1.2885,,1567559920
344649,BCS372,52.8357,-1.2885,,1567559940
344649,BCS372,52.8357,-1.2885,,1567559960
344649,BCS372,52.8381,-1.2839,,1567560220
344649,BCS372,52.8379,-1.3078,160.02,1567560240
344649,BCS372,52.8375,-1.3319,510.54,1567560260
344649,BCS372,52.8353,-1.3532,868.68,1567560280
344649,BCS372,52.8267,-1.3694,1066.8,1567560300
344649,BCS372,52.8164,-1.3836,1257.3,1567560320
344649,BCS372,52.8047,-1.4018,1363.98,1567560340
344649,BCS372,52.7907,-1.4226,1546.86,1567560360
344649,BCS372,52.7738,-1.443,1706.88,1567560380
344649,BCS372,52.751,-1.4504,1950.72,1567560400
344649,BCS372,52.7268,-1.4382,2217.42,1567560420
344649,BCS372,52.7019,-1.4209,2560.32,1567560440
344649,BCS372,52.6782,-1.4039,2895.6,1567560460
344649,BCS372,52.6542,-1.3873,3177.54,1567560480
344649,BCS372,52.6281,-1.3697,3299.46,1567560500
344649,BCS372,52.6004,-1.3519,3451.86,1567560520
344649,BCS372,52.5721,-1.3332,3695.7,1567560540
344649,BCS372,52.5414,-1.3199,3947.16,1567560560
344649,BCS372,52.5105,-1.3146,4191,1567560580
344649,BCS372,52.4783,-1.3105,4472.94,1567560600
344649,BCS372,52.4461,-1.3067,4770.12,1567560620
344649,BCS372,52.4134,-1.3024,5097.78,1567560640
344649,BCS372,52.3804,-1.298,5394.96,1567560660
344649,BCS372,52.3478,-1.2935,5654.04,1567560680
344649,BCS372,52.3143,-1.2892,5905.5,1567560700
344649,BCS372,52.2807,-1.2851,6156.96,1567560720
344649,BCS372,52.2473,-1.2809,6393.18,1567560740
344649,BCS372,52.2132,-1.2768,6606.54,1567560760
344649,BCS372,52.178,-1.2724,6835.14,1567560780
344649,BCS372,52.1433,-1.2675,7086.6,1567560800
344649,BCS372,52.1075,-1.2628,7307.58,1567560820
344649,BCS372,52.0719,-1.2578,7459.98,1567560840
344649,BCS372,52.0355,-1.2527,7589.52,1567560860
344649,BCS372,51.9984,-1.253,7703.82,1567560880
344649,BCS372,51.9612,-1.255,7856.22,1567560900
344649,BCS372,51.9238,-1.2572,8039.1,1567560920
344649,BCS372,51.8855,-1.2595,8237.22,1567560940
344649,BCS372,51.8474,-1.2614,8488.68,1567560960
344649,BCS372,51.8107,-1.2633,8732.52,1567560980
344649,BCS372,51.7736,-1.265,8961.12,1567561000
344649,BCS372,51.7374,-1.2671,9151.62,1567561020
344649,BCS372,51.7011,-1.2694,9319.26,1567561040
344649,BCS372,51.6647,-1.2715,9418.32,1567561060
344649,BCS372,51.6275,-1.2734,9433.56,1567561080
344649,BCS372,51.5914,-1.2755,9433.56,1567561100
344649,BCS372,51.5547,-1.2775,9441.18,1567561120
344649,BCS372,51.5192,-1.2794,9441.18,1567561140
344649,BCS372,51.4831,-1.2813,9433.56,1567561160
344649,BCS372,51.446,-1.2833,9441.18,1567561180
344649,BCS372,51.4089,-1.2851,9433.56,1567561200
344649,BCS372,51.3729,-1.2868,9441.18,1567561220
344649,BCS372,51.3362,-1.2885,9441.18,1567561240
344649,BCS372,51.2986,-1.2904,9433.56,1567561260
344649,BCS372,51.262,-1.2923,9441.18,1567561280
344649,BCS372,51.2246,-1.2943,9441.18,1567561300
344649,BCS372,51.1874,-1.2964,9441.18,1567561320
344649,BCS372,51.1506,-1.2983,9441.18,1567561340
344649,BCS372,51.1129,-1.3002,9441.18,1567561360
344649,BCS372,51.0763,-1.3021,9441.18,1567561380
344649,BCS372,51.0385,-1.3042,9441.18,1567561400
344649,BCS372,51.0003,-1.3065,9441.18,1567561420
344649,BCS372,50.9649,-1.3184,9441.18,1567561440
344649,BCS372,50.9319,-1.3446,9441.18,1567561460
344649,BCS372,50.9025,-1.376,9433.56,1567561480
344649,BCS372,50.8723,-1.4078,9433.56,1567561500
344649,BCS372,50.8423,-1.4394,9441.18,1567561520
344649,BCS372,50.8124,-1.4708,9441.18,1567561540
344649,BCS372,50.7829,-1.5017,9441.18,1567561560
344649,BCS372,50.7532,-1.5326,9441.18,1567561580
344649,BCS372,50.7239,-1.5632,9433.56,1567561600
344649,BCS372,50.6633,-1.625,9441.18,1567561640
344649,BCS372,50.6331,-1.6557,9441.18,1567561660
344649,BCS372,50.603,-1.6869,9441.18,1567561680
344649,BCS372,50.5731,-1.7185,9433.56,1567561700
344649,BCS372,50.5427,-1.7484,9441.18,1567561720
406b88,BCS364,47.1907,0.0461,198.12,1567555200
406b88,BCS364,47.1907,0.0461,129.54,1567555220
406b88,BCS364,47.1907,0.0461,60.96,1567555240
406b88,BCS364,47.1907,0.0461,,1567555260
406459,BCS358,52.8166,-1.3534,,1567559460
406459,BCS358,52.8166,-1.3534,,1567559480
406459,BCS358,52.8166,-1.3534,,1567559500
406459,BCS358,52.8166,-1.3534,,1567559520
406459,BCS358,52.8166,-1.3534,,1567559540
406459,BCS358,52.8166,-1.3534,,1567559560
406459,BCS358,52.8166,-1.3544,,1567559580
406459,BCS358,52.8164,-1.3546,,1567559600
406459,BCS358,52.8163,-1.3546,,1567559620
406459,BCS358,52.8163,-1.3548,,1567559640
406459,BCS358,52.8161,-1.3548,,1567559660
406459,BCS358,52.8159,-1.3548,,1567559680
406459,BCS358,52.8159,-1.3549,,1567559700
406459,BCS358,52.8157,-1.3549,,1567559720
406459,BCS358,52.8156,-1.3551,,1567559740
406459,BCS358,52.8156,-1.3551,,1567559760
406459,BCS358,52.8154,-1.3551,,1567559780
406459,BCS358,52.8152,-1.3546,,1567559800
406459,BCS358,52.8152,-1.3537,,1567559820
406459,BCS358,52.8151,-1.3523,,1567559840
406459,BCS358,52.8151,-1.3508,,1567559860
406459,BCS358,52.8156,-1.3501,,1567559880
406459,BCS358,52.8156,-1.3487,,1567559900
406459,BCS358,52.8154,-1.3468,,1567559920
406459,BCS358,52.8154,-1.3448,,1567559940
406459,BCS358,52.8154,-1.3431,,1567559960
406459,BCS358,52.8152,-1.3412,,1567559980
406459,BCS358,52.8152,-1.3388,,1567560000
406459,BCS358,52.8152,-1.3355,,1567560020
406459,BCS358,52.8152,-1.3329,,1567560040
406459,BCS358,52.8151,-1.3302,,1567560060
406459,BCS358,52.8151,-1.3271,,1567560080
406459,BCS358,52.8151,-1.3269,,1567560100
406459,BCS358,52.8151,-1.3269,,1567560120
406459,BCS358,52.8151,-1.3202,,1567560140
406459,BCS358,52.8154,-1.3202,,1567560160
406459,BCS358,52.8154,-1.3202,,1567560180
406459,BCS358,52.8152,-1.3202,,1567560200
406459,BCS358,52.8152,-1.3204,,1567560220
406459,BCS358,52.8151,-1.3204,,1567560240
406459,BCS358,52.8151,-1.3206,,1567560260
406459,BCS358,52.8158,-1.3206,,1567560280
406459,BCS358,52.8161,-1.3209,,1567560300
406459,BCS358,52.8159,-1.3214,,1567560320
406459,BCS358,52.8159,-1.3216,,1567560340
406459,BCS358,52.8157,-1.3258,,1567560360
406459,BCS358,52.8152,-1.3461,152.4,1567560380
406459,BCS358,52.8149,-1.3682,525.78,1567560400
406459,BCS358,52.814,-1.3875,906.78,1567560420
406459,BCS358,52.8076,-1.4035,1143,1567560440
406459,BCS358,52.7991,-1.4226,1310.64,1567560460
406459,BCS358,52.7874,-1.4441,1501.14,1567560480
406459,BCS358,52.7716,-1.4661,1729.74,1567560500
406459,BCS358,52.7544,-1.4902,2042.16,1567560520
406459,BCS358,52.7341,-1.5085,2407.92,1567560540
406459,BCS358,52.7095,-1.5003,2804.16,1567560560
406459,BCS358,52.686,-1.4789,3169.92,1567560580
406459,BCS358,52.6611,-1.459,3360.42,1567560600
406459,BCS358,52.6336,-1.4391,3535.68,1567560620
406459,BCS358,52.6044,-1.4194,3802.38,1567560640
406459,BCS358,52.5739,-1.399,4122.42,1567560660
406459,BCS358,52.5436,-1.3789,4434.84,1567560680
406459,BCS358,52.5127,-1.3585,4754.88,1567560700
406459,BCS358,52.4816,-1.338,5074.92,1567560720
406459,BCS358,52.4513,-1.3177,5364.48,1567560740
406459,BCS358,52.4199,-1.2965,5654.04,1567560760
406459,BCS358,52.3874,-1.2746,5951.22,1567560780
406459,BCS358,52.3554,-1.2531,6210.3,1567560800
406459,BCS358,52.3233,-1.2315,6454.14,1567560820
406459,BCS358,52.2898,-1.209,6644.64,1567560840
406459,BCS358,52.256,-1.1864,6865.62,1567560860
406459,BCS358,52.2221,-1.1636,7101.84,1567560880
406459,BCS358,52.1881,-1.1411,7330.44,1567560900
406459,BCS358,52.1527,-1.1223,7513.32,1567560920
406459,BCS358,52.1162,-1.1085,7703.82,1567560940
406459,BCS358,52.0791,-1.0961,7901.94,1567560960
406459,BCS358,52.0423,-1.0845,8069.58,1567560980
406459,BCS358,52.0043,-1.0723,8267.7,1567561000
406459,BCS358,51.967,-1.0532,8435.34,1567561020
406459,BCS358,51.9311,-1.0175,8610.6,1567561040
406459,BCS358,51.9032,-0.9686,8778.24,1567561060
406459,BCS358,51.8809,-0.9045,8953.5,1567561080
406459,BCS358,51.8602,-0.8387,9098.28,1567561100
406459,BCS358,51.8399,-0.7722,9296.4,1567561120
406459,BCS358,51.8201,-0.7079,9540.24,1567561140
406459,BCS358,51.7999,-0.6421,9776.46,1567561160
406459,BCS358,51.7798,-0.5775,9974.58,1567561180
406459,BCS358,51.7594,-0.5127,10134.6,1567561200
406459,BCS358,51.7395,-0.4495,10279.38,1567561220
406459,BCS358,51.7191,-0.3854,10424.16,1567561240
406459,BCS358,51.6979,-0.3215,10561.32,1567561260
406459,BCS358,51.6724,-0.2618,10706.1,1567561280
406459,BCS358,51.6459,-0.2045,10850.88,1567561300
406459,BCS358,51.6191,-0.1471,11003.28,1567561320
406459,BCS358,51.5928,-0.0913,11148.06,1567561340
406459,BCS358,51.5655,-0.0337,11277.6,1567561360
406459,BCS358,51.5389,0.0217,11391.9,1567561380
406459,BCS358,51.5113,0.0793,11506.2,1567561400
406459,BCS358,51.4845,0.1349,11643.36,1567561420
406459,BCS358,51.459,0.1876,11750.04,1567561440
406459,BCS358,51.4319,0.2435,11833.86,1567561460
406459,BCS358,51.4042,0.2996,11887.2,1567561480
406459,BCS358,51.3797,0.3587,11879.58,1567561500
406459,BCS358,51.3602,0.4257,11879.58,1567561520
406459,BCS358,51.3478,0.4958,11879.58,1567561540
406459,BCS358,51.3394,0.5672,11879.58,1567561560
406459,BCS358,51.3313,0.6388,11879.58,1567561580
406459,BCS358,51.3232,0.7106,11879.58,1567561600
406459,BCS358,51.315,0.7829,11879.58,1567561620
406459,BCS358,51.307,0.8536,11887.2,1567561640
406459,BCS358,51.2988,0.9241,11879.58,1567561660
406459,BCS358,51.2907,0.9937,11879.58,1567561680
406459,BCS358,51.2824,1.0644,11879.58,1567561700
406459,BCS358,51.2742,1.1354,11879.58,1567561720
407494,BCS336,52.8296,-1.3494,,1567558680
407494,BCS336,52.8296,-1.3494,,1567558700
407494,BCS336,52.8296,-1.3494,,1567558720
407494,BCS336,52.8298,-1.3494,,1567558740
407494,BCS336,52.83,-1.3496,,1567558760
407494,BCS336,52.8302,-1.3496,,1567558780
407494,BCS336,52.8303,-1.3498,,1567558800
407494,BCS336,52.8303,-1.3501,,1567558820
407494,BCS336,52.8303,-1.3505,,1567558840
407494,BCS336,52.8303,-1.3505,,1567558860
407494,BCS336,52.8303,-1.3506,,1567558880
407494,BCS336,52.8303,-1.3506,,1567558900
407494,BCS336,52.8303,-1.3506,,1567558920
407494,BCS336,52.8303,-1.3506,,1567558940
407494,BCS336,52.8302,-1.3508,,1567558960
407494,BCS336,52.8302,-1.3508,,1567558980
407494,BCS336,52.8302,-1.3508,,1567559000
407494,BCS336,52.8302,-1.351,,1567559020
407494,BCS336,52.8302,-1.351,,1567559040
407494,BCS336,52.8302,-1.3506,,1567559060
407494,BCS336,52.8302,-1.3496,,1567559080
407494,BCS336,52.8302,-1.348,,1567559100
407494,BCS336,52.8303,-1.347,,1567559120
407494,BCS336,52.8308,-1.3465,,1567559140
407494,BCS336,52.8308,-1.3458,,1567559160
407494,BCS336,52.8307,-1.3437,,1567559180
407494,BCS336,52.8307,-1.3417,,1567559200
407494,BCS336,52.8307,-1.3396,,1567559220
407494,BCS336,52.8307,-1.3383,,1567559240
407494,BCS336,52.8307,-1.3383,,1567559260
407494,BCS336,52.8309,-1.3324,,1567559280
407494,BCS336,52.8308,-1.3295,,1567559300
407494,BCS336,52.8309,-1.3266,,1567559320
407494,BCS336,52.8309,-1.3242,,1567559340
407494,BCS336,52.8308,-1.3236,,1567559360
407494,BCS336,52.8308,-1.3236,,1567559380
407494,BCS336,52.8308,-1.3236,,1567559400
407494,BCS336,52.8312,-1.3173,,1567559420
407494,BCS336,52.8314,-1.3175,,1567559440
407494,BCS336,52.8312,-1.3175,,1567559460
407494,BCS336,52.8312,-1.3177,,1567559480
407494,BCS336,52.8312,-1.3177,,1567559500
407494,BCS336,52.8312,-1.3177,,1567559520
407494,BCS336,52.8312,-1.3177,,1567559540
407494,BCS336,52.8312,-1.3177,,1567559560
407494,BCS336,52.831,-1.3182,,1567559580
407494,BCS336,52.831,-1.3184,,1567559600
407494,BCS336,52.831,-1.3185,,1567559620
407494,BCS336,52.831,-1.3185,,1567559640
407494,BCS336,52.8319,-1.3187,,1567559660
407494,BCS336,52.8321,-1.3196,,1567559680
407494,BCS336,52.8321,-1.3196,,1567559700
407494,BCS336,52.8319,-1.3197,,1567559720
407494,BCS336,52.8319,-1.3206,,1567559740
407494,BCS336,52.8317,-1.3325,,1567559760
407494,BCS336,52.8317,-1.3589,335.28,1567559780
407494,BCS336,52.8308,-1.3786,815.34,1567559800
407494,BCS336,52.8309,-1.3971,990.6,1567559820
407494,BCS336,52.8394,-1.4135,1188.72,1567559840
407494,BCS336,52.8455,-1.4351,1356.36,1567559860
407494,BCS336,52.8537,-1.461,1607.82,1567559880
407494,BCS336,52.8625,-1.488,1889.76,1567559900
407494,BCS336,52.8725,-1.5196,2087.88,1567559920
407494,BCS336,52.8852,-1.5515,2430.78,1567559940
407494,BCS336,52.9075,-1.5704,2758.44,1567559960
407494,BCS336,52.9342,-1.5648,3177.54,1567559980
407494,BCS336,52.9559,-1.5339,3375.66,1567560000
407494,BCS336,52.9744,-1.4881,3375.66,1567560020
407494,BCS336,52.9947,-1.4406,3413.76,1567560040
407494,BCS336,53.0167,-1.3919,3543.3,1567560060
407494,BCS336,53.0385,-1.3443,3855.72,1567560080
407494,BCS336,53.0604,-1.2951,4160.52,1567560100
407494,BCS336,53.0833,-1.2437,4465.32,1567560120
407494,BCS336,53.1056,-1.1935,4739.64,1567560140
407494,BCS336,53.129,-1.1404,5021.58,1567560160
407494,BCS336,53.1524,-1.0873,5280.66,1567560180
407494,BCS336,53.1762,-1.0329,5539.74,1567560200
407494,BCS336,53.201,-0.976,5775.96,1567560220
407494,BCS336,53.2248,-0.9214,6019.8,1567560240
407494,BCS336,53.2496,-0.8642,6271.26,1567560260
407494,BCS336,53.2749,-0.8064,6507.48,1567560280
407494,BCS336,53.3002,-0.748,6705.6,1567560300
407494,BCS336,53.3265,-0.6873,6880.86,1567560320
407494,BCS336,53.3529,-0.6264,7063.74,1567560340
407494,BCS336,53.3797,-0.5641,7292.34,1567560360
407494,BCS336,53.4064,-0.5018,7513.32,1567560380
407494,BCS336,53.4328,-0.4394,7688.58,1567560400
407494,BCS336,53.4597,-0.376,7871.46,1567560420
407494,BCS336,53.4872,-0.3112,8031.48,1567560440
407494,BCS336,53.5147,-0.2459,8221.98,1567560460
407494,BCS336,53.5429,-0.179,8420.1,1567560480
407494,BCS336,53.5711,-0.1124,8602.98,1567560500
407494,BCS336,53.5988,-0.0465,8747.76,1567560520
407494,BCS336,53.6272,0.0214,8907.78,1567560540
407494,BCS336,53.6558,0.0899,9144,1567560560
407494,BCS336,53.6826,0.1544,9357.36,1567560580
407494,BCS336,53.7105,0.2214,9585.96,1567560600
407494,BCS336,53.7382,0.2885,9784.08,1567560620
407494,BCS336,53.7666,0.3571,9974.58,1567560640
407494,BCS336,53.794,0.4235,10157.46,1567560660
407494,BCS336,53.822,0.4913,10363.2,1567560680
407494,BCS336,53.8494,0.5581,10568.94,1567560700
407494,BCS336,53.8768,0.6255,10774.68,1567560720
407494,BCS336,53.9042,0.6921,10949.94,1567560740
407494,BCS336,53.9305,0.757,11094.72,1567560760
407494,BCS336,53.9578,0.8241,11224.26,1567560780
407494,BCS336,53.9848,0.8911,11353.8,1567560800
407494,BCS336,54.012,0.9583,11498.58,1567560820
407494,BCS336,54.0389,1.0248,11620.5,1567560840
407494,BCS336,54.0659,1.0923,11750.04,1567560860
407494,BCS336,54.0927,1.1591,11864.34,1567560880
407494,BCS336,54.1192,1.2252,11879.58,1567560900
407494,BCS336,54.1459,1.2924,11879.58,1567560920
407494,BCS336,54.1722,1.3587,11879.58,1567560940
407494,BCS336,54.1985,1.4249,11879.58,1567560960
407494,BCS336,54.224,1.4894,11879.58,1567560980
407494,BCS336,54.251,1.5579,11879.58,1567561000
407494,BCS336,54.2774,1.6246,11879.58,1567561020
407494,BCS336,54.3038,1.6921,11879.58,1567561040
407494,BCS336,54.33,1.7591,11879.58,1567561060
407494,BCS336,54.3563,1.8262,11879.58,1567561080
407494,BCS336,54.3824,1.8934,11879.58,1567561100
407494,BCS336,54.4084,1.9602,11879.58,1567561120
407494,BCS336,54.4346,2.0282,11879.58,1567561140
407494,BCS336,54.4606,2.0955,11879.58,1567561160
407494,BCS336,54.4865,2.1626,11879.58,1567561180
407494,BCS336,54.5126,2.2305,11879.58,1567561200
407494,BCS336,54.5381,2.2971,11879.58,1567561220
407494,BCS336,54.5636,2.3643,11879.58,1567561240
407494,BCS336,54.5883,2.4287,11879.58,1567561260
407494,BCS336,54.614,2.4962,11879.58,1567561280
407494,BCS336,54.6398,2.5641,11879.58,1567561300
407494,BCS336,54.6653,2.6318,11879.58,1567561320
407494,BCS336,54.6909,2.6996,11879.58,1567561340
407494,BCS336,54.7166,2.7677,11879.58,1567561360
407494,BCS336,54.7416,2.8346,11879.58,1567561380
407494,BCS336,54.7672,2.9031,11879.58,1567561400
407494,BCS336,54.7927,2.972,11879.58,1567561420
407494,BCS336,54.8173,3.0383,11879.58,1567561440
407494,BCS336,54.8434,3.1085,11879.58,1567561460
407494,BCS336,54.8687,3.177,11879.58,1567561480
407494,BCS336,54.8937,3.2443,11879.58,1567561500
407494,BCS336,54.9189,3.3129,11879.58,1567561520
407494,BCS336,54.9445,3.3827,11879.58,1567561540
407494,BCS336,54.9697,3.452,11879.58,1567561560
407494,BCS336,54.9947,3.5206,11879.58,1567561580
407494,BCS336,55.0199,3.5895,11879.58,1567561600
407494,BCS336,55.0703,3.7289,11879.58,1567561640
407494,BCS336,55.095,3.7979,11879.58,1567561660
407494,BCS336,55.1188,3.8643,11879.58,1567561680
407494,BCS336,55.1424,3.9371,11879.58,1567561700
407494,BCS336,55.163,4.0104,11879.58,1567561720
3c5434,BCS316,50.9032,4.4601,,1567559220
3c5434,BCS316,50.903,4.4605,,1567559240
3c5434,BCS316,50.9029,4.4605,,1567559260
3c5434,BCS316,50.903,4.4606,,1567559280
3c5434,BCS316,50.903,4.4606,,1567559300
3c5434,BCS316,50.9031,4.462,,1567559320
3c5434,BCS316,50.9031,4.462,,1567559340
3c5434,BCS316,50.9031,4.462,,1567559360
3c5434,BCS316,50.9031,4.462,,1567559380
3c5434,BCS316,50.9032,4.4627,,1567559400
3c5434,BCS316,50.9032,4.4627,,1567559420
3c5434,BCS316,50.9032,4.4627,,1567559440
3c5434,BCS316,50.9032,4.4627,,1567559460
3c5434,BCS316,50.9032,4.4627,,1567559480
3c5434,BCS316,50.9032,4.4627,,1567559500
3c5434,BCS316,50.9032,4.4627,,1567559520
3c5434,BCS316,50.9032,4.4627,,1567559540
3c5434,BCS316,50.9032,4.4627,,1567559560
3c5434,BCS316,50.9032,4.4627,,1567559580
3c5434,BCS316,50.9033,4.4627,,1567559600
3c5434,BCS316,50.9033,4.463,,1567559620
3c5434,BCS316,50.9036,4.4644,,1567559640
3c5434,BCS316,50.9037,4.4646,,1567559660
3c5434,BCS316,50.9035,4.4655,,1567559680
3c5434,BCS316,50.9035,4.4655,,1567559700
3c5434,BCS316,50.9035,4.4655,,1567559720
3c5434,BCS316,50.9035,4.4655,,1567559740
3c5434,BCS316,50.9032,4.4663,,1567559760
3c5434,BCS316,50.9026,4.4683,,1567559780
3c5434,BCS316,50.9018,4.471,,1567559800
3c5434,BCS316,50.902,4.4725,,1567559820
3c5434,BCS316,50.9026,4.4746,,1567559840
3c5434,BCS316,50.903,4.4759,,1567559860
3c5434,BCS316,50.9042,4.4803,,1567559880
3c5434,BCS316,50.9048,4.4822,,1567559900
3c5434,BCS316,50.9061,4.4868,,1567559920
3c5434,BCS316,50.9074,4.4912,,1567559940
3c5434,BCS316,50.9084,4.4948,,1567559960
3c5434,BCS316,50.9084,4.4948,,1567559980
3c5434,BCS316,50.9088,4.4981,,1567560000
3c5434,BCS316,50.9088,4.4981,,1567560020
3c5434,BCS316,50.9088,4.4981,,1567560040
3c5434,BCS316,50.9073,4.5007,,1567560060
3c5434,BCS316,50.9073,4.5007,,1567560080
3c5434,BCS316,50.9073,4.5007,,1567560100
3c5434,BCS316,50.9073,4.5007,,1567560120
3c5434,BCS316,50.9073,4.5007,,1567560140
3c5434,BCS316,50.912,4.5048,,1567560160
3c5434,BCS316,50.9123,4.5042,,1567560180
3c5434,BCS316,50.9122,4.5017,,1567560200
3c5434,BCS316,50.909,4.4904,,1567560220
3c5434,BCS316,50.9027,4.4689,106.68,1567560240
3c5434,BCS316,50.898,4.4472,441.96,1567560260
3c5434,BCS316,50.9021,4.4251,640.08,1567560280
3c5434,BCS316,50.9065,4.4023,937.26,1567560300
3c5434,BCS316,50.9078,4.3785,1135.38,1567560320
3c5434,BCS316,50.9086,4.3501,1249.68,1567560340
3c5434,BCS316,50.907,4.3172,1432.56,1567560360
3c5434,BCS316,50.8935,4.2873,1706.88,1567560380
3c5434,BCS316,50.8759,4.2608,2042.16,1567560400
3c5434,BCS316,50.8576,4.2345,2407.92,1567560420
3c5434,BCS316,50.8388,4.2081,2743.2,1567560440
3c5434,BCS316,50.8201,4.1812,3055.62,1567560460
3c5434,BCS316,50.8007,4.1532,3390.9,1567560480
3c5434,BCS316,50.7802,4.1241,3429,1567560500
3c5434,BCS316,50.7568,4.091,3649.98,1567560520
3c5434,BCS316,50.7321,4.0595,3817.62,1567560540
3c5434,BCS316,50.7024,4.0306,4084.32,1567560560
3c5434,BCS316,50.6719,4.0045,4389.12,1567560580
3c5434,BCS316,50.6404,3.9788,4671.06,1567560600
3c5434,BCS316,50.6085,3.9531,4975.86,1567560620
3c5434,BCS316,50.5765,3.9273,5295.9,1567560640
3c5434,BCS316,50.5446,3.9018,5585.46,1567560660
3c5434,BCS316,50.5128,3.8764,5844.54,1567560680
3c5434,BCS316,50.4804,3.8503,6096,1567560700
3c5434,BCS316,50.4472,3.8236,6080.76,1567560720
3c5434,BCS316,50.4156,3.7982,6515.1,1567560740
3c5434,BCS316,50.381,3.7705,6705.6,1567560760
3c5434,BCS316,50.3467,3.7429,6918.96,1567560780
3c5434,BCS316,50.3122,3.7154,6873.24,1567560800
3c5434,BCS316,50.2772,3.6875,7376.16,1567560820
3c5434,BCS316,50.2419,3.6609,7536.18,1567560840
3c5434,BCS316,50.2054,3.6354,7703.82,1567560860
3c5434,BCS316,50.1684,3.6104,7863.84,1567560880
3c5434,BCS316,50.1301,3.5852,8039.1,1567560900
3c5434,BCS316,50.0928,3.5608,8199.12,1567560920
3c5434,BCS316,50.0538,3.5355,8008.62,1567560940
3c5434,BCS316,50.0149,3.5103,8496.3,1567560960
3c5434,BCS316,49.9754,3.4848,8641.08,1567560980
3c5434,BCS316,49.9357,3.4593,8785.86,1567561000
3c5434,BCS316,49.8963,3.434,8983.98,1567561020
3c5434,BCS316,49.8572,3.4089,9204.96,1567561040
3c5434,BCS316,49.8175,3.3835,9387.84,1567561060
3c5434,BCS316,49.7784,3.3585,9540.24,1567561080
3c5434,BCS316,49.7392,3.3335,9685.02,1567561100
3c5434,BCS316,49.7,3.3085,9860.28,1567561120
3c5434,BCS316,49.6626,3.2847,9974.58,1567561140
3c5434,BCS316,49.6229,3.2595,10104.12,1567561160
3c5434,BCS316,49.5832,3.2344,10256.52,1567561180
3c5434,BCS316,49.5444,3.2099,9982.2,1567561200
3c5434,BCS316,49.5046,3.1847,10469.88,1567561220
3c5434,BCS316,49.4659,3.1603,10477.5,1567561240
3c5434,BCS316,49.4255,3.1348,10485.12,1567561260
3c5434,BCS316,49.3872,3.1076,10492.74,1567561280
3c5434,BCS316,49.3495,3.0783,10043.16,1567561300
3c5434,BCS316,49.3112,3.0476,10492.74,1567561320
3c5434,BCS316,49.2741,3.0174,10043.16,1567561340
3c5434,BCS316,49.2375,2.9876,10050.78,1567561360
3c5434,BCS316,49.1997,2.9568,10492.74,1567561380
3c5434,BCS316,49.162,2.9263,10492.74,1567561400
3c5434,BCS316,49.1249,2.8962,10485.12,1567561420
3c5434,BCS316,49.0878,2.8661,10485.12,1567561440
3c5434,BCS316,49.0511,2.8365,10492.74,1567561460
3c5434,BCS316,49.0129,2.8058,10492.74,1567561480
3c5434,BCS316,48.9761,2.7762,10043.16,1567561500
3c5434,BCS316,48.939,2.7464,10500.36,1567561520
3c5434,BCS316,48.9014,2.7162,10500.36,1567561540
3c5434,BCS316,48.8638,2.6864,10500.36,1567561560
3c5434,BCS316,48.8268,2.6569,10043.16,1567561580
3c5434,BCS316,48.7909,2.6286,10492.74,1567561600
3c5434,BCS316,48.7151,2.5682,10507.98,1567561640
3c5434,BCS316,48.6777,2.5385,10507.98,1567561660
3c5434,BCS316,48.6399,2.5083,10507.98,1567561680
3c5434,BCS316,48.6025,2.4786,10507.98,1567561700
3c5434,BCS316,48.5651,2.4491,10507.98,1567561720
3c542b,BCS308,50.9039,4.4627,,1567560640
3c542b,BCS308,50.9038,4.4628,,1567560660
3c542b,BCS308,50.9034,4.4629,,1567560680
3c542b,BCS308,50.9033,4.4628,,1567560700
